,title,label,label_score
7644,Beda Penampilan Rosa Meldianti di Postingan Sendiri vs Dipotret Orang Lain Bikin Syok,clickbait,1
2892,Saatnya MU Bangkit,clickbait,1
3536,"Menerima Honor dari Membaca Alquran, Bagaimana Hukumnya?",clickbait,1
6912,Pasangan Takut Menikah? Kenali Ciri Gamophobia,clickbait,1
2917,"3 Manajer Tim Liga Inggris Ini Terancam Pemecatan, Salah Satunya Solskjaer",clickbait,1
7792,"Disindir Dewi Sanca, Irma Darmawangsa Ngamuk Beri Balasan Pedas Ini",clickbait,1
8369, Cara Cupi Cupita Endorse Produk Penggemuk Badan Sambil Mandi Dihujat Habis-habisan,clickbait,1
2629,"Subsidi Listrik Turun, Bagaimana Nasib Pelanggan 450 VA?",clickbait,1
2195,"Viral Penipuan Ojek Online Berkedok Istri Sakit, Cukup Dengarkan Saja",clickbait,1
2933,"Taipan Pedalaman hingga Weling, Kenali 6 Ular Paling Mematikan di Dunia",clickbait,1
7493,"Hirup Asap, Ibu Hamil di Pekanbaru Rasakan Janin di Perutnya Berhenti Bergerak, Ini Kata Dokter",clickbait,1
7654,"Viral Video Ambulans Ditembak Gas Air Mata, Ini Penjelasan Polri",clickbait,1
2891,MotoGP: Ini Perbedaan Jorge Lorenzo dan Marc Marquez,clickbait,1
3685,"'Kode' Keras Ketua Hipmi Ingin Jadi Menteri, Jokowi: Saya Nangkap",clickbait,1
2433,"Masih Bingung, Siapa Saja yang Harus Bayar Pajak?",clickbait,1
8389,Fahri Hamzah Soal Rusuh Pasca Demo: Ingin Gagalkan Pelantikan Jokowi,clickbait,1
153,"Viral Bocah di Bekasi Disebut Tewas Akibat Bully, Begini Kata Ketua RT",clickbait,1
8359,"Shindong Tuai Komentar Nyinyir Usai Pamer Hadiah Ultah, 'Foto Pernikahan' Jadi Sorotan",clickbait,1
2959,"Tercium Bau Belerang Menyengat di Bandung Barat, Asalnya dari Tangkuban Parahu?",clickbait,1
7888,Mulan Jameela Kikuk Ketahuan Bohong Saat 'Ngeles' Ditanya di DPR,clickbait,1
7218,"Mantap, Perluasan Ganjil-genap di DKI Bikin Warga Pindah Naik MRT",clickbait,1
3858,Anda Pernah Kehilangan Motor? Segera Cek Daftar Dari Polsek Medan Labuhan Ini,clickbait,1
7936,Lee Hongki F.T. Island Disambangi Kim Soo Hyun dan Park Shin Hye Sebelum Wamil Hari Ini,clickbait,1
5008,Ini Bahan Serum yang Ubah Steve Rogers Menjadi Captain America,clickbait,1
1340,"Baru Nikah Dengan Fadel Islami, Muzdalifah Dibuat Naik Pitam Karena Hal Ini",clickbait,1
4139,"Waduh, Sebagian Lampu Lalu Lintas di Purwakarta Mati",clickbait,1
1160,"Foto Jihyo TWICE Sering Datangi Rumah Kang Daniel, Sudah 7 Bulan Pacaran?",clickbait,1
2466,3 Hal tentang Permintaan Pembangunan Istana Presiden di Papua,clickbait,1
5311,5 Hal 'Lucu' yang Dilakukan Pasangan Setelah Fase Bulan Madu,clickbait,1
3644,Sampai Kapan Hutan Indonesia Terbakar?,clickbait,1
8216,Foto Keren Suzy dan Lee Seung Gi Saat Jalan Bareng di 'Vagabond' Sukses Bikin Baper,clickbait,1
8248,"Ayu Ting Ting Tunjukkan Pelipis Benjol, Didi Riyadi Beri Perhatian Manis Bikin Baper",clickbait,1
1828,"Diputar Serentak 12 September, Ini 5 Fakta Film Warkop DKI Reborn 3 ",clickbait,1
2663,Desa di Bali Ini Denda Rp 1 Juta Pendaki Gunung Agung,clickbait,1
8090,Rian Ekky Pradipta Buka Suara Soal Tudingan D'Masiv Bubar Akibat Konflik Internal,clickbait,1
8601,"Cantik Banget, Dandanan Modis Rose BLACKPINK Menuju Paris Dipuji Habis-Habisan",clickbait,1
5917,Mario Mandzukic Segera Hengkang dari Juventus?,clickbait,1
1251,"Tora Sudiro - Adipati Dolken Tirukan Selfie Nicholas Saputra, Siapa Paling Mirip?",clickbait,1
7639,"Syahrini dan Adik Jiplak Gaya Nagita 'Teman' Luna Maya, Tas 1,2 Miliar Dipakai Gantian?",clickbait,1
7188,"7 Hotel Murah Dekat Bandara Juanda Surabaya, Tarif Per Malam Rp 100 Ribuan",clickbait,1
3021,Ini Penyebab Jamaah Tertipu Penggunaan Visa Non-Haji,clickbait,1
8188,"DJ Katty Butterfly Kabarkan Sang Ibunda Sakit, Wajah Cantik Adik Curi Perhatian",clickbait,1
2138,"Kabut Asap di Riau, Ini Tips Pencegahan dan Penanganan Kesehatannya",clickbait,1
4617,Ini Nilai 100 Pesepak Bola Terbaik Versi Game FIFA 20,clickbait,1
3390,Intip Airport Style Ala Irene Red Velvet yang Tuai Pujian,clickbait,1
8162,Natalie Portman Akhirnya Ungkap Alasan Kenapa Jane Foster Tak Muncul di 'Thor: Ragnarok',clickbait,1
7869,"Uya Kuya Ngamuk Putranya Bakar Sepatu Rp200 Juta, Ternyata Mau Beri Pesan Ini",clickbait,1
7930,"Meriahkan Super K-Pop Festival, Kocaknya Kevin The Boyz Sapa Fans Pakai Kata 'Seyeng'",clickbait,1
995,Ternyata Musik Seperti Ini yang Mampu Meningkatkan Motivasi dan Semangat,clickbait,1
7928,Atta Halilintar Ungkap Keinginan Untuk Jenguk Ibunda Bebby Fey Yang Jatuh Sakit,clickbait,1
7388,"Raffi Ahmad Diprotes Nagita Slavina karena Tak Mesra saat Berlibur ke Bali, Begini Responsnya",clickbait,1
3977,"Nyamar Jadi Emak Emak Berdaster, Polisi Ini Berhasil Tangkap Begal Sadis",clickbait,1
2576,"Menguak Makhluk Misterius di Loch Ness Skotlandia, Teka-Teki Mulai Terpecah",clickbait,1
3045,"Unggah Foto Lidah Panjang di Media Sosial, Selebgram Ini Dibayar Rp42 Juta per-Konten",clickbait,1
3931,"Innalillahi.. Pabrik Mancis Binjai Terbakar, Puluhan Jenazah Gosong Menumpuk!",clickbait,1
7771,Stray Kids Pamerkan Bocoran Lirik Keren Dalam Tracklist Lagu Comeback 'Double Knot' ,clickbait,1
5990,"Jambu Biji Tak Hanya untuk Demam Berdarah, Cek Manfaat Lainnya",clickbait,1
2802,"Kritik KPK Era Agus Rahardjo Cs, Capim Nawawi: Ini OTT atau Jebakan?",clickbait,1
7256,"Ria Irawan & 3 Seleb Ini Tak Gengsi Pakai BPJS untuk Berobat di Rumah Sakit, Siapa Saja Mereka?",clickbait,1
6964,"Satelit NASA Potret Karhutla Indonesia, Begini Kondisinya",clickbait,1
2583,"Serempet Pejalan Kaki, Pemotor Arogan Ditangkap Polisi",clickbait,1
3537,"Kenalan di Aplikasi Kencan, 4 Wanita Diperkosa 3 Pria",clickbait,1
1607,"Baru Dibaptis, Ini Pengakuan Anwar Hadid Soal Perbedaaan Agama dalam Keluarga",clickbait,1
8400,Tanggapan Sylvester Stallone Saat 'Rambo: Last Blood' Disebut Sebagai Film Gagal dan Memalukan,clickbait,1
3202,"Airin Doakan Airlangga, Sinyal Dukungan di Munas Golkar?",clickbait,1
7593,"Franda Hampir Sebulan Absen Main Instagram, Foto Vechia di Postingan Samuel Zylgwyn Obati Rindu Fans",clickbait,1
8262,Bebby Fey Diledek Norak Saat Pakai Jepit Rambut dan Anting Ala Jennie BLACKPINK,clickbait,1
8273,Cita Citata Ngamuk Dicap Artis Sombong Gara-Gara Tolak Foto Bareng Fans,clickbait,1
3137,"Festival Kuliner Ini Siap Manjakan Lidah , di Jakarta",clickbait,1
1065,"Rencana Melahirkan di Luar Negeri, Nikita Mirzani: Pengen Show Off Aja, Biar Sombong!",clickbait,1
7859,"Twice Buktikan Eksistensi sebagai Girl Grup Nomor Satu Lewat 'Feel Special', Raih Prestasi Ini",clickbait,1
3586, Intip 5 Proyek Konstruksi Termegah di Dunia,clickbait,1
2881,"Jadi Sorotan, Inilah Beda Reaksi Kiper Timnas Indonesia dan Winger Thailand",clickbait,1
6627,"China Open 2019: Langsung Kandas di Babak 1, Begini Kata Fitriani",clickbait,1
7670,"7 Idol Cowok Ini Dipuji Punya Kemampuan Akting Yang Bagus, Ada Idolamu?",clickbait,1
8394,Bebby Fey Minta Rumah dan Mobil Mewah Sebagai Syarat Damai dengan Sang YouTuber Terkenal?,clickbait,1
2510,"Jadi Korban Perkosaan, Kenapa Barbie Nouva Tak Lapor Polisi?",clickbait,1
7424,"Prediksi Persela Lamongan Vs Arema FC: Arthur Cunha Cedera, Gelandang Singo Edan Diplot Jadi Bek?",clickbait,1
3114,"Rusia Tahan Dua Kapal Korea Utara, Salah Satunya Lepaskan Tembakan",clickbait,1
2601,6 Masjid Indah yang Jadi Destinasi Wisata Favorit Dunia,clickbait,1
7680,Tae Yeon Girls' Generation Isyaratkan Bakal Tinggalkan SM Entertainment?,clickbait,1
7702,Rachel Maryam 'Rekan Partai' Ungkap Harapan Ini untuk Mulan Jameela yang Dituding 'Rebut Kursi' DPR,clickbait,1
8161,"Andre Taulany Keceplosan Sebut Sule Jomblo, Naomi Zaskia Makin Seksi Berbikini",clickbait,1
3965,"Ketauan Mencuri, Dua Pelajar di Sergai Bunuh dan Perkosa Emak-emak",clickbait,1
8154,"Usai Gempa, Fenomena Aneh Ini Terekam di Laut Ambon",clickbait,1
7448,"Gebby Vesta Blak-blakan Akui Dirinya Transgender, Menangis Ungkap Alasan 19 Tahun Sembunyikan Fakta",clickbait,1
7752,"Mantan Pacar Justin Bieber Hadiri Pernikahannya dengan Hailey Baldwin, Siapa?",clickbait,1
7441,Reaksi Ayu Ting Ting Saat Akhirnya Bisa Satu Frame dengan Rossa dan Ivan Gunawan,clickbait,1
7356,BERITA POPULER - Polisi: Nikita Mirzani Bukan Informan | Permintaan Terakhir Bocah Fathir Ahmad,clickbait,1
8282,"Akun Medsos Lawas Beredar, Sifat Asli Kim Sohye IOI Terbongkar",clickbait,1
8044,"Denny Cagur Pernah Disemprot Mak-Mak 'Artis Sombong', Jedar Merasa Dilecehkan Saat Foto Bareng Fans",clickbait,1
8599,"Irene Red Velvet Menggemaskan Bak Anak Kecil di Postingan Baru, Digoda Pelit Caption",clickbait,1
5860,"Jangan Abaikan Masalah Mata Kering, Ini Cara Mengatasinya!",clickbait,1
7871,"Aura Jennifer Dunn Makin Cantik, Perut Buncit Bukti Hamil Anak Faisal Harris?",clickbait,1
2149,Ini 4 Tim yang Lolos dari EURO Futsal Championship 2019 Palembang,clickbait,1
7642,Kecantikan Tzuyu Twice dengan Warna Rambut Baru Kejutkan Fans,clickbait,1
8106,"Dikabarkan Berkolaborasi Bareng BTS, Momen J-Hope Ke Amerika Buat 'Bisnis' Bareng Becky G?",clickbait,1
2905,4 Pesawat BJ Habibie yang Bikin Indonesia Bangga,clickbait,1
8104,Ruben Onsu Tanggapi Kocak Pengakuan Barbie Kumalasari Terbang ke Amerika Cuma 8 Jam,clickbait,1
7279,Ini Alasan Publik Perlu Tolak Revisi UU KPK,clickbait,1
3148,"Gunakan Bahasa Inggris, Barbie Kumalasari Disindir karena Salah ",clickbait,1
7992,"BEM SI Gelar Aksi Jelang Pelantikan DPR, Lakukan Ini Demi Cegah Penyusup",clickbait,1
7757,"Berakhir Bahagia, Iis Dahlia Terima Pengganti Uang yang Hilang di London",clickbait,1
8344,"Ogah Dicap Sosialita, Maia Estianty Beri Jawasan Sederhana Saat Disinggung Soal Jet Pribadi",clickbait,1
1151,"Romance-Thriller, Ini Deretan Drama Korea Terbaru yang Seru Ditonton Streaming",clickbait,1
1409,Heboh! Syahrini dan Luna Maya Sepanggung Bareng di Shopee Ramadan TV Show,clickbait,1
2548,Alexis Sanchez Tak Sudi Balik ke MU Lagi,clickbait,1
254,"Fenomena Anggota DPRD Gadaikan SK ke Bank, Gejala Apa Ini?",clickbait,1
465,Ini Alasan Bogor dan Bandung Jadi Kota Favorit Lomba Sepeda,clickbait,1
2822,Ingin Dapat Diskon Tiket Kereta Api? Ini Caranya,clickbait,1
3475,Google Pixel 4 Miliki Sensor Gambar Mirip Pixel 3?,clickbait,1
2604,"Mana yang Benar, 4 atau 5 Destinasi Super Prioritas?",clickbait,1
7278,"Kisah Pengusaha yang Sukses Setelah Pertaruhkan Bisnisnya Demi Pedang Rp 3,2 Miliar",clickbait,1
7864,"Nikita Mirzani Super Keren Kendarai Moge, Netter Juluki Wanita Tangguh dan Perkasa",clickbait,1
2725,"VIDEO: iPhone 11 Resmi Dirilis, Lebih Baik dari iPhone X?",clickbait,1
2963,"Tak Cuma Bakar Gairah, Membaca Novel Erotis Bisa Turunkan Stres",clickbait,1
3439,Bebby Fey Siap Somasi YouTuber yang Meniduri Dirinya,clickbait,1
1795,Empat Fakta Baru Terungkap dalam Sidang Kasus Narkoba Jefri Nichol,clickbait,1
3962,"Istri tua dan Istri Muda Rebutan Warisan, Suami Pilih Gantung Diri",clickbait,1
4553,5 Bukti Cinta Sahabat kepada Rasul: Berebut Air Hingga Jubah,clickbait,1
8487,"Olla Ramlan Ingatkan Soal Gangguan Jiwa Ringan Akibat Medsos, Barbie Kumalasari Malah Ramai Disebut",clickbait,1
3997,Orang yang Mulia ,clickbait,1
2564,Alasan Simon McMenemy Usai Timnas Indonesia Kalah Telak dari Thailand,clickbait,1
6829,"Gatal Lebih Terasa pada Malam Hari, Dokter Ungkap Sebabnya",clickbait,1
1094,Annisa Pohan Diperlakukan Bak Imigran Gelap Oleh Petugas Bandara Singapura,clickbait,1
4532,"Jack Ma Lengser, Investor Bertanya-tanya?",clickbait,1
7166,"Berikut Karakteristik dan Kepribadian Zodiak Aquarius, Punya Empati yang Tinggi dan Penyayang",clickbait,1
2589,Motor Listrik Ini Menjawab Tantangan di Lintasan Balap,clickbait,1
2369,"Raline Shah Rela Bolak-balik Amerika-Indonesia, Ada Apa?",clickbait,1
2310,"5 Tanaman Paling Mematikan di Dunia, Salah Satunya Ada di Indonesia",clickbait,1
7355,"Ramalan Zodiak Hari Ini, Selasa 10 September: Aries Tetaplah Bersabar, Hari Keberuntungan Scorpio",clickbait,1
2861,"Ketemu Marshanda, Raffi Ahmad Dibuat Salah Tingkah",clickbait,1
8527,"Presiden AS Donald Trump Terancam Dicopot, Ini Alasannya",clickbait,1
903,"Jajal Dunia Akting, Ini yang Membuat Sivia Azizah Tertarik Main di Film NKCTHI",clickbait,1
2475,Jokowi: Saya Paksa BUMN Terima 1.000 Masyarakat Papua,clickbait,1
2728,"Berbulu dan Suka Menggigit, Kenalkan Pelatih Gulat Masa Kecil Khabib Nurmagomedov",clickbait,1
2634,Capim KPK Lili Pintauli: Saya Tidak Setuju Dewan Pengawas,clickbait,1
8512,"Denny Siregar Kritik Pedas Demo Anak STM Jadi Trending, Ejek Jangan Jadi Banci",clickbait,1
2792,Cerita SBY tentang Kedekatannya dengan BJ Habibie,clickbait,1
7944,HyunA Disebut Paling Cantik Usai Posting Foto dengan Dandanan Seperti Ini,clickbait,1
1013,Punya Kulit Sensitif? Simak Tips Aplikasi Makeup yang Tepat Berikut Ini,clickbait,1
8371,"Bos Marvel Studios Ternyata Hampir Resign Gara-Gara 'Black Panther' dan 'Captain Marvel', Kok Bisa?",clickbait,1
2692,Sergio Ramos Minta Izin Hengkang dari Real Madrid,clickbait,1
8032,Cardi B Dituding Sindir Muslim Gara-Gara Pakai Baju Tertutup di Paris Fashion Week,clickbait,1
3223,"Hukum Bayi Tabung Menurut Islam, Ini 4 Fatwa MUI",clickbait,1
7703,Ini Janji Pertama La Nyalla Usai Terpilih Jadi Ketua DPD 2019-2024,clickbait,1
1063,"Makan Malam di Gunungkidul, Ini Menu Yang Dipesan Suju dan TVXQ",clickbait,1
2862,"Selain 6,9 Detik, Berikut 3 Film Biopik Atlet Indonesia",clickbait,1
656,Ngeri! Aligator Ditemukan Hidup di Kolam Belakang Sekolah,clickbait,1
3974,"Tiga Begal Sadis di Medan Ditangkap, Ini Daftar Sepmor yang Pernah Dicuri",clickbait,1
7595,"Sehun EXO Nyusup ke Grup Chat Fans Demi Promosikan Album Chen, Bagikan Foto-Foto Kocak Ini",clickbait,1
3554,"Heboh Terminal 2 Bandara Soetta Ganti Nama Jadi Traveloka, Begini Penjelasannya",clickbait,1
8595,Kaki Super Panjang Jang Won Young IZ*ONE Bikin Melongo Hampir Setinggi Bahu Pria Ini,clickbait,1
3612,Kisah Penumpang Ditolak Driver Ojol karena Namanya Suzanna,clickbait,1
7664,Walkot Surabaya Risma Curi Perhatian Kenakan Hanbok Saat Terima Penghargaan,clickbait,1
2850,"Menkumham Sampaikan Pandangan Pemerintah Soal Revisi UU KPK, Ini Isinya",clickbait,1
7243,"Dian Sastro Akui Pernah Didiamkan Suami Selama Dua Hari, Desta dan Vincent Kaget Dengar Penyebabnya",clickbait,1
928,"Dikira Jadi Pria Feminin di Film Bebas, Begini Tanggapan Baskara Mahendra",clickbait,1
1590,10 Persiapan Penting Sebelum Masuk Area JICOMFEST 2019,clickbait,1
8415, Fans Syahrini Nekat Serang Sandra Dewi Malah Bikin Idolanya Ramai Disindir Masa Lalu Haji Isam,clickbait,1
7290,"Kronologis Penggerebekan Oknum Kepsek dan Guru TK, Berawal dari Kecurigaan Para Pemuda",clickbait,1
7673,"Hampir Terlupakan, Penampilan Sederhana Hilda Vitria Pakai Sandal Jepit Di Tempat Hiburan Disorot",clickbait,1
2719,"Top 3 Tekno: Bocoran Informasi Spesifikasi, Fitur dan Harga iPhone 11",clickbait,1
7315,"Jefri Nichol Jalani Sidang Pertama, Terungkap Alasannya Konsumsi Ganja Lintingan",clickbait,1
2558,"Ini Bocoran Spesifikasi, Harga, dan Fitur iPhone 11 yang Meluncur Malam Ini",clickbait,1
8590,"Atta Halilintar 'Balas Dendam' Dituduh Tiduri Bebby Fey, Aksi Prank Memakan Korban Emak-Emak",clickbait,1
2830,"Segudang Prestasi BJ Habibie, dari Jadi Presiden hingga Penemu Teori Kedirgantaraan",clickbait,1
3410,"Ada Dolar Singapura Terbaru Edisi Terbatas, Ingin Memilikinya?",clickbait,1
8461,"Tyler Cameron Akhirnya Buka Suara Soal Hubungannya dengan Gigi Hadid, Tegaskan Tak Pacaran",clickbait,1
3375,"6 Minggu Lagi Jabatannya Berakhir, Menteri Susi Minta Maaf karena Keras Kepala",clickbait,1
1506,James Gunn Ungkap Batman Bakal Muncul di 'SUICE SQUAD 2'?,clickbait,1
8278,"Andre Taulany Keceplosan Sule Jomblo, Riasan Tebal Krisdayanti Jadi Anggota DPR Dikritik-Topik Pagi",clickbait,1
3322,"3 Mantan Ibu Kota Indonesia, Salah Satunya di Bireun",clickbait,1
7858,Outfit 'Sederhana' Nagita Slavina Hampir Rp2 Miliar Ternyata Dikalahkan Barbie Kumalasari,clickbait,1
894,Sering Stres Karena Masalah Uang? Simak Tips Mengatur Keuangan Ini,clickbait,1
3725,"Urus Empat Anak, Kim Kardashian Ngaku Kewalahan",clickbait,1
4149,"Ironis, Banyak Penderita HIV di Tasik",clickbait,1
3781,"Viral! Video Tolak Pelantikan Jokowi, ""Sering ke Papua. Tapi Hatinya Tidak Tulus untuk Orang Papua""",clickbait,1
7736,"Honorer K2 'Nebeng' Demo Buruh 2 Oktober, Ini Tuntutannya",clickbait,1
3956,"Ditabrak Kereta Api Kualanamu, Cewek Medan Cuma Lecet Sikit",clickbait,1
7297,Ini Dalih yang Paling Banyak Dipakai oleh Pelanggar Ganjil Genap,clickbait,1
8318," Bebby Fey Ngaku Habiskan Malam Valentine Bareng Atta, Reaksi Ibu Senyum-senyum Jadi Sorotan",clickbait,1
8285,Tyas Mirasih Kompakan Jalani Program Diet Bareng Suami Tanpa Olahraga,clickbait,1
3733,"Ibu Kota Pindah, Apa Saja Potensi Investasi di Kalimantan Timur?",clickbait,1
8152,Model Ini Jadi Viral Gara-Gara Marah-Marah Saat Jalan di Runway Paris Fashion Week,clickbait,1
6685,"Akhir Pekan di Kampung BJ Habibie, Ini Dia Tempat Nongkrongnya",clickbait,1
8082,"NASA Tawarkan 'Tiket' Gratis Ke Mars, Ratusan Ribu Orang Indonesia Memesannya",clickbait,1
2797,Sekjen MPR: Pentingnya UUD 1945 untuk Cegah Korupsi,clickbait,1
1937,"Berlangsung Usai Pulang Kerja, Ini Daftar Harga Tiket Laga Timnas U-16",clickbait,1
8011,"Dikira Polos, Roger Danuarta Kepergok Cium Bibir Cut Meyriska di Jalanan Thailand",clickbait,1
8218,Sharena Ungkap Rasa 'Dag Dig Dug' Saat Syuting Bareng Ryan Delon,clickbait,1
2835,Cerita Sinta Nuriyah tentang BJ Habibie Ingin Ikut Sahur Keliling,clickbait,1
8500,Poppy Kelly Ngaku Sudah Laporkan Balik Nikita Mirzani Hingga Siapkan 13 Pengacara,clickbait,1
8160,"Dulu Duet Bareng, Rara Sekar 'Kakak Isyana' Sebar Petisi Bebaskan Ananda Badudu",clickbait,1
1697,"Disebut oleh DPRD Hanya Ban Serep Ridwan Kamil, Ini Kata Uu Ruzhanul ",clickbait,1
7883,"Soimah Rayakan Ultah ke-39, Kejutan Pot Bunga Hingga Kado Anak Curi Perhatian",clickbait,1
7589,"Kronologi Duel Pelajar SMP, Korban Meninggal Dunia Setelah Pipi Dipukul Dua Kali",clickbait,1
4884,Yuhu! Grab Punya Hal Baru di Akhir Tahun Ini,clickbait,1
2969,5 Kunci Tangani Obesitas pada Anak Menurut Dokter Olahraga,clickbait,1
7100,'Gadis biru' Iran meninggal karena membakar diri sesudah dilarang menonton sepak bola di stadion,clickbait,1
6616,"3 Pejabat Maju Pilkada Tangerang Selatan, Airin: Senyumin Aja",clickbait,1
3646,"Viral di Medsos Aksi Kocak Emak-Emak Naik Motor, Bikin Ngakak Parah!",clickbait,1
1766,"Diajak Perang Gubernur Maluku, Ini Jawaban Menteri Susi",clickbait,1
3190,"Liverpool dan Chelsea Kalah, Akhir Dominasi Inggris di Liga Champions?",clickbait,1
8564,'Hobi' Mengejutkan Kim Ji Won di Lokasi Syuting 'Arthdal Chronicles' Bikin Kagum hingga Ngakak,clickbait,1
5506,"Ditangkap, Pasangan Ini Malah Asyik Bercinta di Mobil Polisi",clickbait,1
2929,Matikan GPS dan Kegiatan Sehari-hari Ini Ternyata Bisa Bikin Cerdas,clickbait,1
4257,Anda Lajang dan Ingin Beli Rumah? Perhatikan Rambu-Rambunya,clickbait,1
951,"Sudah Terpilih, Ini Dia Member yang Jadi Leader SuperM",clickbait,1
3831,Terpilih Jadi Presiden Hanya Modal Populer dan Dukungan Buzzer,clickbait,1
8267,Chen EXO Nyanyikan Lagu Emosional Di Bawah Langit Senja Dalam Teaser MV Comeback 'Shall We?',clickbait,1
2799,"Melayat ke Rumah Duka, Sandiaga Uno Ungkap Pesan BJ Habibie",clickbait,1
2585,Perhatikan 4 Hal Ini Sebelum Memilih BBM,clickbait,1
2859,Akhirnya Maddox Buka Suara soal Brad Pitt,clickbait,1
4953,"Bule Inggris Ngamuk di Kuta Bali, Ancam Telanjang",clickbait,1
1821,Inilah iPhone yang Paling Laris di Semester Pertama 2019,clickbait,1
2794,BJ Habibie di Mata Jokowi hingga SBY,clickbait,1
876,"4 Foto Terbaru Yeonwoo Momoland setelah Vakum, Wajah Berubah?",clickbait,1
7919,Staf YG Bocorkan Kursi Fanmeeting BLACKPINK Kosong Melompong Bikin Netizen Prihatin,clickbait,1
3345,"Nyaman di Bayern, Coutinho Ogah Kembali ke Barcelona?",clickbait,1
8275,Adik Kim Tae Hee Tuai Nyinyiran Pedas Usai Umumkan Bakal Nikahi Pegolf Cantik Ini,clickbait,1
8602,Akting Sadis Lee Dong Wook di 'Strangers from Hell' Dipuji Keren hingga Layak Dapat Penghargaan,clickbait,1
2711,"Absen Lebih dari Semusim, Mantan Bek Juventus Siap Kembali Bela AC Milan",clickbait,1
8035,"Unggah Foto Ini, Reino Barack Teringat Kenangan Masa Lalu Bareng Luna Maya?",clickbait,1
8175,"Bebby Fey Bantah Fitnah Atta Halilintar, Sumpahi Pembohong Dihukum Tuhan Tujuh Turunan",clickbait,1
678,"Mengenaskan! Dikira Beruang Liar, Pria Ini Ditembak Mati Putranya",clickbait,1
2554,"Indonesia Bakal Alami Hari Tanpa Bayangan pada 23 September, Apa Itu?",clickbait,1
3783,"Hajab Kali! Parkir di Kantor Gubsu, Rp1,6 M Hilang, Padahal Buat Bayar Honor",clickbait,1
8361,Polri Sebut Sebagian Besar Korban Tewas Kerusuhan Wamena Adalah Pendatang,clickbait,1
3788,"Sial Kali Ah! Rampasan Terlepas, Muka Jeleknya Terekam dan Viral Pulak, Tinggal Diciduk Ajalah!",clickbait,1
1473,"Digombalin Penggemar, Begini Reaksi Malu-Malu Jisoo BLACKPINK",clickbait,1
1308,6 Fakta Sosok Iyan Sambiran Suami Nunung yang Juga Ditangkap Karena Narkoba,clickbait,1
3548,"Gara-Gara Vape, Paru-Paru Remaja 16 Tahun Ini Seperti Umur 70   ",clickbait,1
2560,"Ini 4 Rahasia Tubuh Seksi Georgina Rodriguez, Pacar Cristiano Ronaldo",clickbait,1
7732,"La Nyalla Bikin Geger Usai Terpilih Jadi Ketua DPD, Ini Alasannya",clickbait,1
3290,"Lepas Rindu Penggemar, Motif Pamela Safitri Jadi Youtuber",clickbait,1
7689,"Bella Nova Nyaris Terseret Ombak Pelabuhan Ratu, Gara-Gara Pakai Baju Warna Hijau?",clickbait,1
1558,"4 Tahun Pergi, Seperti Ini Kondisi Makam Olga Syahputra",clickbait,1
2960,Kenangan Karyawan PT DI tentang Sosok BJ Habibie,clickbait,1
7890,Baju Sulli Tersingkap Hingga Ekspos Bagian Tubuh Karena Tak Pakai Bra Saat Siaran Live,clickbait,1
1046,"Penggemar Alami Kecelakan, Taylor Swift Kirim Ucapan Manis",clickbait,1
7339,Video Korban Tewas Innova vs Bus Mira di Nganjuk sebelum Tabrakan: Nanti Buat Cerita Kecelakaan,clickbait,1
1820,"Disantuni Rp 5 Juta oleh Ahmad Dhani, Keluarga Korban Kecelakaan Dul Merasa Cukup?",clickbait,1
3108,"Detik-Detik Pembunuh Bayaran di Riau Beraksi, Skenarionya Dibuat Mirip Perampokan",clickbait,1
4467,Berapa Kali Yatim Disebutkan dalam Alquran dan Apa Maknanya?,clickbait,1
326,Video Detik-detik Mahasiswa Merusak Pagar DPR,clickbait,1
7904,Atta Halilintar Umbar Foto Tidur di Hotel 'Sindir' Bebby Fey Malah Dicibir Cari Pembenaran,clickbait,1
